115,124,30,15
115,126,28,14
114,125,30,13
118,125,27,14
116,126,29,13
119,124,30,16
121,125,28,14
121,124,28,11
123,126,32,12
124,126,30,12
128,125,29,13
127,125,31,14
130,125,30,14
131,126,32,14
132,125,31,14
135,127,30,12
137,125,28,13
135,125,29,14
134,125,31,13
133,125,31,14
133,126,30,13
132,126,31,13
133,125,28,14
129,125,31,15
128,125,31,15
127,126,30,13
125,126,31,14
125,125,30,15
122,125,32,15
121,126,30,13
121,126,29,15
122,126,30,15
122,126,31,15
125,127,29,15
126,126,29,15
127,127,29,15
131,126,30,15
134,128,30,12
136,128,31,13
139,127,30,14
143,126,29,15
144,127,30,14
147,126,31,15
151,127,30,15
154,128,29,14
157,128,30,13
158,127,31,15
163,128,30,13
165,127,31,15
167,128,30,14
170,127,29,14
172,128,32,14
172,128,31,14
171,127,32,16
169,127,33,16
170,126,31,16
167,127,31,17
164,127,32,16
163,127,31,18
162,129,29,15
159,129,34,15
157,127,31,17
155,129,31,15
153,128,31,16
151,128,32,16
150,130,31,15
148,128,31,16
146,129,33,16
144,129,33,16
146,130,32,15
148,130,31,15
150,130,29,15
148,130,32,15
149,130,33,16
152,131,29,15
151,132,32,14
151,128,30,19
152,132,31,15
154,132,32,15
154,133,32,14
155,133,31,14
155,132,32,16
156,134,30,15
156,133,33,15
158,134,32,15
159,135,31,14
159,133,33,17
157,134,33,16
158,134,31,15
156,135,33,15
153,136,33,15
153,136,34,15
153,137,31,14
151,136,33,16
151,136,32,16
149,137,33,15
148,137,33,15
146,138,34,15
146,136,33,16
145,137,31,16
143,137,33,16
142,137,32,15
141,138,33,13
141,137,33,15
141,138,31,13
139,136,32,16
139,137,31,14
137,136,33,15
136,136,33,15
136,134,32,16
133,134,34,16
132,134,34,16
131,133,34,15
132,133,33,14
131,132,34,15
130,130,34,16
132,130,32,15
130,128,35,16
132,128,32,16
131,128,32,15
131,127,31,15
130,125,34,17
133,125,33,16
134,124,34,17
137,124,32,15
138,124,34,14
138,124,33,14
140,121,33,16
143,122,32,13
145,121,25,15
147,120,24,15
149,120,20,14
153,119,20,13
153,119,24,12
157,119,19,11
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
167,119,15,14
162,119,18,14
157,118,24,14
154,119,26,14
150,118,29,16
146,119,33,16
145,119,33,16
143,118,33,16
143,118,33,17
141,118,34,17
143,119,25,15
139,118,28,15
139,118,24,16
140,118,19,13
137,118,19,14
137,118,18,12
136,118,13,13
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
141,123,20,16
143,124,22,19
142,124,27,17
143,123,27,18
145,121,31,19
146,124,30,17
143,124,35,18
147,125,32,20
143,125,31,18
142,124,35,20
145,124,29,21
141,125,32,19
139,125,32,18
140,125,32,18
139,124,31,19
139,123,29,19
136,125,34,17
139,127,30,14
138,127,30,14
136,125,30,16
136,126,30,16
136,126,30,16
135,127,22,14
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
