260,187,33,18
262,187,33,18
265,187,32,17
267,185,33,18
269,185,34,18
272,185,34,17
274,183,34,18
277,183,34,17
280,183,34,17
281,181,34,18
283,179,34,19
287,179,33,19
288,179,31,18
291,178,29,17
292,178,28,16
296,177,24,16
298,175,22,16
299,175,21,15
299,175,20,14
300,174,20,15
299,173,21,14
297,173,23,14
297,172,23,16
294,172,26,16
293,172,27,15
292,171,28,16
288,170,32,17
286,169,33,17
284,169,32,18
279,168,34,18
275,169,35,17
272,168,33,17
268,167,34,18
264,167,35,19
260,165,35,19
257,166,35,19
253,166,34,19
251,166,33,18
247,166,33,18
245,166,33,18
242,166,35,17
242,165,33,18
243,165,35,18
245,163,34,20
246,165,35,17
249,163,33,19
250,162,34,19
253,162,34,19
255,162,34,17
257,161,34,18
259,160,35,18
260,159,35,18
264,158,33,19
267,159,34,17
267,158,34,18
272,157,33,18
272,157,34,18
275,157,32,17
276,157,31,17
275,158,32,16
275,158,32,15
275,157,31,16
275,157,32,16
277,158,30,15
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
296,139,24,14
288,139,33,17
284,138,37,19
280,137,39,21
274,139,45,20
268,141,45,18
260,138,46,22
253,140,52,19
249,143,41,13
246,142,41,17
241,142,42,18
234,143,45,16
228,142,47,21
225,143,43,20
222,142,44,20
219,145,36,17
